VRF name,Prefix,RT values
maxis_IuPS,203.82.89.192/27,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.192/28,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.212/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.213/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.214/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.216/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.217/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.219/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.220/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.221/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.222/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.224/27,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.225/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.226/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.227/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
